Day,Susceptible,Infectious,Hospitalized,ICU,Ward,Recovered,Death
164.20,1461.496078897437,0.028470439134142878,1.0469153501515444E-4,0.2912841468913372,0.17731724844898344,9400.64645067374,137.3602939027521
164.30,1461.4959608779482,0.028190991421760233,1.0366394061881706E-4,0.2898988215923306,0.17643026517027632,9400.649119869051,137.36029551081407
164.40,1461.495844016873,0.027914286580012587,1.0264643257145667E-4,0.2885200759812914,0.1755478921981961,9400.651773978781,137.3602971030922
164.50,1461.4957283028411,0.027640297686928827,1.0163891186959823E-4,0.28714787889420895,0.1746701041016491,9400.654413097762,137.3602986797414
164.60,1461.4956137245936,0.027368998084779904,1.0064128048156292E-4,0.28578219931382526,0.1737968756016003,9400.65703732015,137.36030024091508
164.70,1461.4955002709823,0.02710036137748533,9.965344133792888E-5,0.28442300636895235,0.1729281815700775,9400.659646739434,137.36030178676515
164.80,1461.4953879309683,0.026834361428045163,9.867529832208555E-5,0.28307026933379265,0.17206399702918196,9400.662241448439,137.360303317442
164.90,1461.4952766936212,0.026570972355997147,9.770675626088073E-5,0.2817239576272625,0.17120429715010638,9400.664821539332,137.36030483309457
165.00,1461.4951665481178,0.026310168534898863,9.674772091535946E-5,0.28038404081231877,0.1703490572521598,9400.66738710363,137.36030633387034
165.10,1461.495057483741,0.02605192458983455,9.579809897159383E-5,0.2790504885952885,0.16949825280179948,9400.669938232195,137.36030781991533
165.20,1461.494949489879,0.025796215394946424,9.48577980316028E-5,0.27772327082520165,0.1686518594116695,9400.672475015253,137.36030929137414
165.30,1461.4948425560242,0.02554301607099018,9.39267266043612E-5,0.2764023574931266,0.1678098528396465,9400.674997542392,137.3603107483899
165.40,1461.4947366717722,0.025292301982914562,9.300479409689691E-5,0.27508771873150906,0.16697220898789195,9400.677505902564,137.36031219110444
165.50,1461.4946318268208,0.0250440487374646,9.209191080547552E-5,0.27377932481351375,0.1661389039019111,9400.680000184095,137.3603136196581
165.60,1461.4945280109685,0.024798232180808434,9.118798790687147E-5,0.272477146152369,0.16530991376961895,9400.682480474688,137.36031503418982
165.70,1461.4944252141142,0.024554828396187403,9.029293744972488E-5,0.2711811533007146,0.16448521492041246,9400.684946861431,137.36031643483733
165.80,1461.4943234262562,0.02431381370158919,8.940667234598334E-5,0.2698913169499522,0.16366478382424957,9400.687399430795,137.36031782173686
165.90,1461.4942226374906,0.02407516464744383,8.85291063624275E-5,0.2686076079295993,0.16284859709073474,9400.689838268649,137.36031919502335
166.00,1461.4941228380108,0.023838858014342306,8.766015411228008E-5,0.26732999720664535,0.1620366314682108,9400.692263460252,137.36032055483042
166.10,1461.4940240181065,0.02360487081077754,8.679973104689708E-5,0.26605845588491145,0.16122886384285742,9400.69467509027,137.36032190129038
166.20,1461.4939261681627,0.023373180270907568,8.594775344754068E-5,0.2647929552044127,0.16042527123779599,9400.697073242773,137.36032323453423
166.30,1461.4938292786587,0.02314376385234065,8.510413841723277E-5,0.26353346654072335,0.15962583081220053,9400.699458001242,137.36032455469172
166.40,1461.4937333401674,0.022916599233942136,8.426880387268858E-5,0.26227996140434506,0.15883051986041521,9400.701829448575,137.36032586189128
166.50,1461.4936383433542,0.022691664313662836,8.344166853632942E-5,0.26103241144007794,0.158039315811078,9400.704187667088,137.3603271562601
166.60,1461.493544278976,0.022468937206388713,8.262265192837388E-5,0.2597907884263944,0.15725219622625053,9400.706532738524,137.36032843792412
166.70,1461.4934511378808,0.022248396241811706,8.18116743590066E-5,0.25855506427481584,0.156469138800554,9400.708864744056,137.36032970700805
166.80,1461.4933589110058,0.02203001996232139,8.100865692062396E-5,0.25732521102929234,0.1556901213603112,9400.711183764286,137.36033096363536
166.90,1461.4932675893776,0.02181378712091739,8.021352148015589E-5,0.25610120086558497,0.1549151218626949,9400.71348987926,137.36033220792834
167.00,1461.4931771641109,0.021599676679142237,7.942619067146304E-5,0.25488300609065107,0.15414411839488162,9400.715783168462,137.36033344000802
167.10,1461.4930876264073,0.021387667805034552,7.864658788780863E-5,0.25367059914203216,0.1533770891732121,9400.718063710827,137.36033465999432
167.20,1461.492998967555,0.021177739871102278,7.78746372744041E-5,0.2524639525872449,0.15261401254235704,9400.720331584738,137.3603358680059
167.30,1461.492911178928,0.020969872452315845,7.711026372102803E-5,0.25126303912317466,0.15185486697448922,9400.722586868036,137.36033706416032
167.40,1461.492824251984,0.020764045324120985,7.635339285471751E-5,0.2500678315754717,0.151099631068461,9400.724829638018,137.36033824857398
167.50,1461.4927381782659,0.020560238460471097,7.56039510325312E-5,0.24887830289795035,0.1503482835489879,9400.727059971452,137.36033942136208
167.60,1461.4926529493982,0.020358432031878888,7.486186533438347E-5,0.247694426171991,0.14960080326583808,9400.729277944567,137.36034058263877
167.70,1461.4925685570888,0.020158606403487156,7.412706355594885E-5,0.2465161746059445,0.148857169193027,9400.731483633068,137.360341732517
167.80,1461.4924849931263,0.019960742133158505,7.339947420163623E-5,0.24534352153453948,0.14811736042801799,9400.733677112135,137.3603428711087
167.90,1461.4924022493801,0.019764819969583795,7.267902647763188E-5,0.2441764404182924,0.14738135619092874,9400.73585845643,137.36034399852463
168.00,1461.4923203177993,0.019570820850409166,7.19656502850109E-5,0.24301490484292015,0.14664913582374292,9400.738027740099,137.36034511487446
168.10,1461.4922391904124,0.019378725900381463,7.125927621291622E-5,0.24185888851875556,0.1459206787895275,9400.740185036775,137.36034622026685
168.20,1461.4921588593256,0.019188516429511818,7.055983553180452E-5,0.2407083652801653,0.1451959646716556,9400.742330419587,137.36034731480933
168.30,1461.492079316723,0.019000173931257303,6.986726018675859E-5,0.23956330908497062,0.14447497317303465,9400.744463961159,137.3603483986084
168.40,1461.4920005548652,0.018813680080720402,6.918148279086518E-5,0.23842369401387073,0.1437576841153403,9400.746585733612,137.36034947176952
168.50,1461.4919225660888,0.018629016732866162,6.850243661865795E-5,0.23728949426986878,0.143044077438255,9400.748695808576,137.3603505343971
168.60,1461.4918453428056,0.01844616592075684,6.783005559962482E-5,0.23616068417770045,0.14233413319871283,9400.750794257186,137.36035158659453
168.70,1461.4917688775022,0.018265109853803873,6.71642743117789E-5,0.23503723818326513,0.1416278315701488,9400.75288115009,137.3603526284642
168.80,1461.4916931627386,0.018085830916037018,6.650502797529268E-5,0.23391913085305985,0.14092515284175383,9400.754956557454,137.36035366010745
168.90,1461.4916181911476,0.017908311664390466,6.585225244619468E-5,0.23280633687361554,0.14022607741773493,9400.757020548957,137.36035468162467
169.00,1461.491543955435,0.01773253482700578,6.520588421012791E-5,0.23169883105093617,0.13953058581658032,9400.759073193809,137.36035569311528
169.10,1461.4914704483776,0.017558483301551492,6.456586037616969E-5,0.2305965883099402,0.13883865867032985,9400.76111456074,137.36035669467765
169.20,1461.4913976628236,0.017386140153559188,6.393211867071203E-5,0.22949958369390477,0.13815027672385058,9400.763144718016,137.36035768640926
169.30,1461.4913255916908,0.01721548861477594,6.330459743140223E-5,0.2284077923639123,0.13746542083411709,9400.765163733431,137.3603586684066
169.40,1461.491254227967,0.017046512081532877,6.268323560114278E-5,0.22732118959829967,0.13678407196949716,9400.767171674323,137.3603596407652
169.50,1461.4911835647083,0.0168791941131298,6.206797272215035E-5,0.22623975079211006,0.13610621120904237,9400.769168607565,137.36036060357972
169.60,1461.49111359504,0.016713518430235625,6.145874893007289E-5,0.22516345145654706,0.13543181974178328,9400.771154599579,137.3603615569438
169.70,1461.4910443121535,0.016549468913304555,6.085550494816468E-5,0.22409226721843142,0.1347608788660302,9400.773129716334,137.36036250095017
169.80,1461.490975709308,0.016387029601007762,6.025818208151847E-5,0.22302617381966028,0.13409336998867794,9400.775094023349,137.36036343569074
169.90,1461.4909077798288,0.016226184688680492,5.966672221135418E-5,0.22196514711666887,0.1334292746245162,9400.777047585701,137.36036436125642
170.00,1461.4908405171063,0.016066918526784397,5.9081067789363775E-5,0.22090916307989472,0.1327685743955444,9400.778990468025,137.36036527773726
170.10,1461.490773914596,0.015909215619384947,5.850116183211159E-5,0.2198581977932442,0.1321112510302911,9400.780922734515,137.36036618522246
170.20,1461.4907079658178,0.015753060622643814,5.7926947915489606E-5,0.21881222745356163,0.1314572863631385,9400.782844448933,137.3603670838003
170.30,1461.4906426643547,0.015598438343326035,5.735837016922722E-5,0.21777122837010085,0.13080666233365137,9400.78475567461,137.36036797355823
170.40,1461.4905780038532,0.015445333737321827,5.679537327145486E-5,0.21673517696399902,0.1301593609859108,9400.786656474444,137.3603688545828
170.50,1461.490513978022,0.015293731908182909,5.623790244332095E-5,0.21570404976775312,0.1295153644678524,9400.788546910911,137.36036972695973
170.60,1461.4904505806314,0.015143618105673197,5.568590344366179E-5,0.21467782342469857,0.12887465503060924,9400.79042704607,137.36037059077393
170.70,1461.4903878055131,0.014994977724333728,5.513932256372366E-5,0.21365647468849044,0.12823721502785926,9400.792296941554,137.3603714461094
170.80,1461.4903256465593,0.014847796302061645,5.459810662193683E-5,0.212639980422587,0.1276030269151772,9400.794156658585,137.3603722930494
170.90,1461.4902640977218,0.014702059518703153,5.4062202958740795E-5,0.21162831759973555,0.126972073249391,9400.796006257971,137.36037313167634
171.00,1461.4902031530123,0.01455775319466028,5.3531559431460323E-5,0.2106214633014607,0.12634433668794268,9400.797845800113,137.36037396207178
171.10,1461.490142806501,0.014414863289511304,5.300612440923184E-5,0.20961939471755506,0.1257197999882537,9400.799675345002,137.36037478431652
171.20,1461.4900830523159,0.01427337590064472,5.248584676797957E-5,0.20862208914557212,0.12509844600709444,9400.801494952233,137.36037559849058
171.30,1461.4900238846435,0.014133277261906633,5.197067588544103E-5,0.20762952399032153,0.12448025769995852,9400.803304680994,137.3603764046732
171.40,1461.4899652977267,0.013994553742261398,5.146056163624132E-5,0.20664167676336673,0.12386521812044078,9400.805104590081,137.36037720294277
171.50,1461.4899072858652,0.013857191844465433,5.095545438701577E-5,0.20565852508252488,0.12325331041962022,9400.806894737894,137.360377993377
171.60,1461.4898498434147,0.01372117820375403,5.045530499158051E-5,0.2046800466713691,0.12264451784544664,9400.808675182445,137.36037877605278
171.70,1461.4897929647861,0.013586499586541054,4.99600647861504E-5,0.20370621935873287,0.12203882374213192,9400.810445981353,137.36037955104626
171.80,1461.4897366444452,0.013453142889131426,4.9469685584603875E-5,0.20273702107821695,0.12143621154954515,9400.812207191857,137.36038031843285
171.90,1461.4896808769122,0.013321095136446212,4.898411967379436E-5,0.20177242986769833,0.12083666480261225,9400.81395887081,137.36038107828722
172.00,1461.4896256567608,0.013190343480760253,4.850331980890764E-5,0.20081242386884163,0.12024016713071937,9400.815701074693,137.3603818306833
172.10,1461.4895709786185,0.013060875200452163,4.802723920886479E-5,0.19985698132661256,0.11964670225712075,9400.8174338596,137.3603825756943
172.20,1461.4895168371652,0.012932677698766609,4.7555831551770314E-5,0.1989060805887939,0.1190562539983503,9400.819157281261,137.3603833133927
172.30,1461.489463227133,0.012805738502588735,4.708905097040487E-5,0.19795970010550332,0.11846880626363755,9400.82087139503,137.36038404385027
172.40,1461.4894101433058,0.012680045261230614,4.66268520477623E-5,0.19701781842871383,0.11788434305432727,9400.822576255896,137.3603847671381
172.50,1461.4893575805186,0.012555585745229617,4.616918981263045E-5,0.19608041421177613,0.11730284846330341,9400.82427191848,137.36038548332655
172.60,1461.4893055336572,0.012432347845158558,4.5716019735215355E-5,0.1951474662089433,0.11672430667441669,9400.825958437044,137.36038619248532
172.70,1461.4892539976577,0.012310319570447542,4.526729772280842E-5,0.1942189532748977,0.11614870196191636,9400.82763586549,137.3603868946834
172.80,1461.4892029675057,0.012189489048217358,4.482298011549607E-5,0.1932948543642799,0.11557601868988565,9400.829304257359,137.36038758998907
172.90,1461.489152438236,0.012069844522124333,4.4383023681911573E-5,0.19237514853122006,0.1150062413116812,9400.830963665841,137.36038827847005
173.00,1461.4891024049323,0.011951374351216513,4.394738561502852E-5,0.19145981492887118,0.11443935436937627,9400.832614143776,137.3603889601933
173.10,1461.4890528627263,0.01183406700880108,4.3516023527995634E-5,0.1905488328089446,0.11387534249320783,9400.83425574365,137.36038963522515
173.20,1461.4890038067979,0.011717911081322882,4.3088895450012436E-5,0.18964218152124782,0.11331419040102729,9400.835888517608,137.36039030363128
173.30,1461.4889552323739,0.011602895267253964,4.26659598222454E-5,0.18873984051322407,0.11275588289775516,9400.837512517448,137.3603909654767
173.40,1461.4889071347282,0.011489008375994016,4.224717549378421E-5,0.18784178932949444,0.11220040487483927,9400.839127794627,137.36039162082585
173.50,1461.4888595091809,0.011376239326781586,4.1832501717637706E-5,0.18694800761140182,0.11164774130971676,9400.840734400263,137.36039226974248
173.60,1461.4888123510984,0.011264577147616008,4.142189814676912E-5,0.18605847509655707,0.1110978772652798,9400.84233238514,137.3603929122897
173.70,1461.4887656558922,0.011154010974189884,4.101532483017022E-5,0.1851731716183872,0.11055079788934476,9400.843921799707,137.36039354853006
173.80,1461.488719419019,0.01104453004883207,4.061274220897406E-5,0.18429207710568576,0.11000648841412518,9400.845502694081,137.36039417852544
173.90,1461.48867363598,0.010936123719461014,4.0214111112605795E-5,0.18341517158216525,0.1094649341557083,9400.84707511805,137.36039480233717
174.00,1461.4886283023204,0.010828781438548379,3.981939275497133E-5,0.18254243516601146,0.10892612051353504,9400.848639121079,137.36039542002592
174.10,1461.4885834136298,0.010722492762092839,3.942854873068338E-5,0.18167384806944017,0.1083900329698836,9400.850194752304,137.3603960316518
174.20,1461.4885389655403,0.010617247348603937,3.904154101132457E-5,0.18080939059825563,0.10785665708935661,9400.851742060544,137.3603966372743
174.30,1461.4884949537275,0.01051303495809593,3.8658331941747196E-5,0.17994904315141114,0.10732597851837164,9400.853281094296,137.36039723695237
174.40,1461.488451373909,0.010409845451091495,3.8278884236409355E-5,0.17909278622057173,0.10679798298465526,9400.854811901741,137.36039783074435
174.50,1461.4884082218443,0.01030766878763523,3.790316097574698E-5,0.1782406003896789,0.10627265629674053,9400.856334530748,137.360398418708
174.60,1461.4883654933353,0.010206495026316816,3.753112560258154E-5,0.17739246633451716,0.10574998434346783,9400.85784902887,137.36039900090054
174.70,1461.4883231842243,0.010106314323303793,3.716274191856296E-5,0.1765483648222828,0.10522995309348913,9400.85935544335,137.36039957737864
174.80,1461.488281290395,0.010007116931383802,3.67979740806475E-5,0.1757082767111546,0.10471254859477565,9400.86085382113,137.36040014819835
174.90,1461.488239807771,0.00990889319901625,3.6436786597610155E-5,0.17487218294986637,0.1041977569741287,9400.86234420884,137.36040071341523
175.00,1461.488198732316,0.009811633569393269,3.607914432659133E-5,0.1740400645772817,0.10368556443669406,9400.863826652807,137.36040127308428
175.10,1461.4881580600338,0.009715328579509897,3.572501246967742E-5,0.1732119027219705,0.10317595726547941,9400.865301199061,137.36040182725995
175.20,1461.488117786967,0.009619968859243386,3.537435657051489E-5,0.17238767860178766,0.10266892182087518,9400.866767893333,137.36040237599613
175.30,1461.488077909197,0.009525545130441543,3.502714251095768E-5,0.17156737352345344,0.10216444454017859,9400.868226781055,137.36040291934626
175.40,1461.488038422844,0.009432048206020017,3.468333650774745E-5,0.170750968882136,0.10166251193712084,9400.869677907365,137.36040345736316
175.50,1461.4879993240659,0.009339468989068461,3.4342905109226437E-5,0.1699384461610358,0.10116311060139754,9400.871121317112,137.3604039900992
175.60,1461.4879606090585,0.009247798471965444,3.400581519208258E-5,0.1691297869309719,0.10066622719820245,9400.872557054852,137.3604045176062
175.70,1461.4879222740549,0.009157027735502067,3.367203395812661E-5,0.16832497284997014,0.10017184846776403,9400.873985164855,137.36040503993553
175.80,1461.4878843153253,0.00906714794801418,3.334152893110073E-5,0.16752398566285345,0.09967996122488539,9400.875405691106,137.36040555713797
175.90,1461.4878467291765,0.008978150364523103,3.301426795351865E-5,0.16672680720083366,0.09919055235848724,9400.876818677301,137.36040606926386
176.00,1461.4878095119511,0.008890026325884799,3.2690219183536664E-5,0.1659334193811056,0.09870360883115392,9400.878224166861,137.360406576363
176.10,1461.4877726600282,0.00880276725794738,3.236935109185539E-5,0.16514380420644278,0.09821911767868251,9400.879622202925,137.36040707848477
176.20,1461.4877361698223,0.0087163646707169,3.205163245865195E-5,0.16435794376479523,0.09773706600963483,9400.881012828355,137.360407575678
176.30,1461.4877000377828,0.008630810157531319,3.173703237054227E-5,0.1635758202288889,0.09725744100489271,9400.882396085735,137.36040806799107
